"Home.Postal.Code","Reference.Code","Student.Number","Sex","Module.Language","Module.Duration","Module.City","module.lat","module.long","Module.Country","Home.Region","city","state","latitude","longitude"
"97702","FANV8389","2015-001-502696","Female","Chinese","Summer","Zhuhai","22.271","113.5767","China","Oregon","Bend","OR",44.020483,-121.30891
"98006","AQSV6345","2015-001-502311","Female","Chinese","Summer","Hangzhou","30.2741","120.1551","China","Washington","Bellevue","WA",47.562975,-122.1526
"98031","KDUS8113","2015-001-509635","Female","Chinese","Summer","Deyang","31.1269","104.3979","China","Washington","Kent","WA",47.388461,-122.19644
"98040","UKAG7518","2015-001-502570","Male","Turkish","Summer","Bursa","40.1885","29.061","Turkey","Washington","Mercer Island","WA",47.569271,-122.23233
"98065","UTJN1811","2015-001-502836","Male","Chinese","Summer","Zhuhai","22.271","113.5767","China","Washington","Snoqualmie","WA",47.530639,-121.83053
"98075","RTJR5746","2015-001-501113","Female","Hindi","Summer","Pune","18.5204","73.8567","India","Washington","Sammamish","WA",47.584879,-122.033685
"98108","CUJC2769","2015-001-509608","Female","Chinese","Summer","Shanghai","31.2304","121.4737","China","Washington","Seattle","WA",47.546188,-122.31514
"98110","JHTT4816","2015-001-500576","Female","Arabic","Summer","Muscat","23.5859","58.4059","Oman","Washington","Bainbridge Island","WA",47.65526,-122.53508
"98115","YSYK2288","2015-001-502478","Female","Arabic","Summer","Rabat","33.9716","6.8498","Morocco","Washington","Seattle","WA",47.68382,-122.30122
"98118","RDUE8242","2015-001-509652","Female","Korean","Summer","Jeonju","35.8242","127.148","South Korea","Washington","Seattle","WA",47.543348,-122.27496
"98133","AZNH6868","2015-001-502267","Female","Arabic","Summer","Amman","31.9454","35.9284","Jordan","Washington","Seattle","WA",47.733852,-122.34461
"98144","ZNHD4847","2015-001-509641","Female","Russian","Summer","Chisinau","47.0105","28.8638","Moldova","Washington","Seattle","WA",47.58577,-122.30081
"98424","WQRN4152","2015-001-501991","Female","Korean","Summer","Songdo","37.3839","126.6439","South Korea","Washington","Tacoma","WA",47.242186,-122.35916
"98502","YBNT9457","2015-001-501859","Female","Russian","Summer","Chisinau","47.0105","28.8638","Moldova","Washington","Olympia","WA",47.071484,-122.97702
"98607","TMGH7371","2015-001-502760","Male","Arabic","Summer","Rabat","33.9716","6.8498","Morocco","Washington","Camas","WA",45.60916,-122.40547
"99203","TUPW6578","2015-001-502782","Female","Russian","Summer","Kirov","58.4199","50.2097","Russia","Washington","Spokane","WA",47.629091,-117.40636
"99223","YDER3812","2015-001-504442","Female","Chinese","Year","Kaohsiung","22.6273","120.3014","Taiwan","Washington","Spokane","WA",47.614744,-117.35892
"99516","EHNG9259","2015-001-511305","Male","Russian","Summer","Daugavpils","55.8747","26.5362","Latvia","Alaska","Anchorage","AK",61.101142,-149.77311
"99517","ZPSE8179","2015-001-502134","Male","Russian","Summer","Narva","59.3797","28.1791","Estonia","Alaska","Anchorage","AK",61.188276,-149.93438
"99517","THEC2142","2015-001-511301","Male","Russian","Summer","Daugavpils","55.8747","26.5362","Latvia","Alaska","Anchorage","AK",61.188276,-149.93438
"99705","NXHH4121","2015-001-501549","Male","Arabic","Summer","Amman","31.9454","35.9284","Jordan","Alaska","North Pole","AK",64.777233,-147.3649
"99709","XVGG4874","2015-001-502071","Male","Russian","Summer","Narva","59.3797","28.1791","Estonia","Alaska","Fairbanks","AK",64.854937,-147.87406
